"_G3","_G2","_G1","_SID","_SREF","_GEO","State","County","Payam","School","Type","P1F","P1M","P2F","P2M","P3F","P3M","P4F","P4M","P5F","P5M","P6F","P6M","P7F","P7M","P8F","P8M","PFO","PMO","PTF","PTM","TOTP","S1F","S1M","S2F","S2M","S3F","S3M","S4F","S4M","SFO","SMO","STF","STM","TOTS","OTHRF","OTHRM","TOTO","AES_TF","AES_TM","TOT_AES","ALP_TF","ALP_TM","TOT_ALP","ECD_TF","ECD_TM","TOT_ECD","NUR_TF","NUR_TM","TOT_NUR","PRE_TF","PRE_TM","TOT_PRE","TTI_TF","TTI_TM","TOT_TTI","TVET_TF","TVET_TM","TOT_TVET","UNI_TF","UNI_TM","TOT_UNI","TOTAL"
"Bieh","Urol County","Tiam","4109","WKD","28","BIE","Urol County","Tiam","Wek Primary School [WKD]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bieh","Urol County","Tiam","4112","YNF","28","BIE","Urol County","Tiam","Yian Primary School. [YNF]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bieh","Urol County","Uror","10322","BLO","28","BIE","Urol County","Uror","Bolekeay Primary School [BLO]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bieh","Urol County","Uror","4117","KEI","28","BIE","Urol County","Uror","Kueli Primary School [KEI]","Primary","24","83","16","36","15","37","18","35","9","18","0","0","0","0","0","0","0","0","82","209","291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","291"
"Bieh","Urol County","Uror","4115","KOT","28","BIE","Urol County","Uror","Kuelluot [KOT]","Primary","27","77","21","31","26","26","17","35","1","25","0","0","0","0","0","0","0","0","92","194","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Bieh","Urol County","Uror","10484","KYR","28","BIE","Urol County","Uror","Kueryakah Primary [KYR]","Primary","42","64","19","34","22","31","17","36","11","16","0","0","0","0","0","0","0","0","111","181","292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","292"
"Bieh","Urol County","Uror","10514","LRG","28","BIE","Urol County","Uror","Lierbany Primary School [LRG]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bieh","Urol County","Uror","10518","NSP","28","BIE","Urol County","Uror","Ngop Primary School [NSP]","Primary","42","62","20","32","20","32","13","39","0","0","0","0","0","0","0","0","0","0","95","165","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"Bieh","Urol County","Uror","4116","NYJ","28","BIE","Urol County","Uror","Nyajaar(Yuai) Primary School [NYJ]","Primary","150","214","12","66","20","83","24","54","33","45","39","39","35","43","31","47","0","0","344","591","935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","935"
"Bieh","Urol County","Uror","10526","PJM","28","BIE","Urol County","Uror","Pajomar Primary [PJM]","Primary","29","49","23","29","19","33","17","35","26","26","0","0","0","0","0","0","0","0","114","172","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Bieh","Urol County","Uror","10529","PKL","28","BIE","Urol County","Uror","Pakuolnyang Primary School [PKL]","Primary","42","62","21","31","21","31","19","33","21","31","0","0","0","0","0","0","0","0","124","188","312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","312"
"Bieh","Urol County","Uror","10546","RLK","28","BIE","Urol County","Uror","Rolkeer Primary School [RLK]","Primary","33","72","17","35","18","34","12","40","12","14","0","0","0","0","0","0","0","0","92","195","287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","287"
"Bieh","Urol County","Uror","4118","KYT","28","BIE","Urol County","Uror","Uleng Primary School [KYT]","Primary","31","73","21","31","15","37","23","29","12","14","0","0","0","0","0","0","0","0","102","184","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Bieh","Urol County","Uror","4119","RRE","28","BIE","Urol County","Uror","Uror Primary School. [RRE]","Primary","45","111","17","49","26","66","9","43","13","13","9","43","6","46","9","7","0","0","134","378","512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","512"
"Bieh","Urol County","Uror","10565","WRZ","28","BIE","Urol County","Uror","Warewar Primary [WRZ]","Primary","25","79","9","43","15","37","21","31","7","20","0","0","0","0","0","0","0","0","77","210","287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","287"
"Western Bieh","Ayod County","Ayod","4169","BAS","28","BIW","Ayod County","Ayod","Ayod Basic School [BAS]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Ayod","4168","AIR","28","BIW","Ayod County","Ayod","Ayod Girls Primary School [AIR]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Ayod","4170","BDU","28","BIW","Ayod County","Ayod","Both Duel Primary [BDU]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Ayod","10575","CNA","28","BIW","Ayod County","Ayod","Canal Primary School [CNA]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Ayod","4171","DKM","28","BIW","Ayod County","Ayod","Dor Matit Kol Primary [DKM]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Ayod","7482","NEM","28","BIW","Ayod County","Ayod","Nile Mixed Primary School [NEM]","Primary","0","0","15","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","37","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52"
"Western Bieh","Ayod County","Ayod","10545","QJW","28","BIW","Ayod County","Ayod","Nyawit Primary [QJW]","Primary","13","27","6","13","3","8","2","7","1","7","2","9","1","8","0","0","0","0","28","79","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107"
"Western Bieh","Ayod County","Ayod","10523","PDC","28","BIW","Ayod County","Ayod","Padek Primary [PDC]","Primary","16","40","17","36","13","41","4","24","8","18","5","21","4","22","0","0","0","0","67","202","269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","269"
"Western Bieh","Ayod County","Ayod","7492","SLK","28","BIW","Ayod County","Ayod","St.Luke Primary School [SLK]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Ayod","7481","TTW","28","BIW","Ayod County","Ayod","ThotWat Primary School [TTW]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Kurwuai","8071","BEF","28","BIW","Ayod County","Kurwuai","Bier Primary School [BEF]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Kurwuai","7483","YBE","28","BIW","Ayod County","Kurwuai","Biey Primary School [YBE]","Primary","28","24","15","37","22","30","13","39","0","0","0","0","0","0","0","0","0","0","78","130","208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","208"
"Western Bieh","Ayod County","Kurwuai","8072","BBP","28","BIW","Ayod County","Kurwuai","Buk Primary School [BBP]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Kurwuai","4161","KCL","28","BIW","Ayod County","Kurwuai","Kuachdeng Primary School [KCL]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Kurwuai","4162","KJP","28","BIW","Ayod County","Kurwuai","Kuerjech Primary [KJP]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Kurwuai","4160","KAW","28","BIW","Ayod County","Kurwuai","Kurwai Primary School [KAW]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Mogok","13130","FAC","28","BIW","Ayod County","Mogok","Fr Alvio Cellana Primary School [FAC]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Mogok","4176","HMB","28","BIW","Ayod County","Mogok","Haam Primary [HMB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Mogok","7478","HAP","28","BIW","Ayod County","Mogok","Haat Primary School [HAP]","Primary","143","65","37","41","32","72","9","17","14","12","24","54","41","11","0","0","0","0","300","272","572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","572"
"Western Bieh","Ayod County","Mogok","4175","JOH","28","BIW","Ayod County","Mogok","John Kolang Primary [JOH]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Mogok","4172","KND","28","BIW","Ayod County","Mogok","Kandak Primary School. [KND]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Mogok","8093","KIK","28","BIW","Ayod County","Mogok","Korwai Primary School [KIK]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Mogok","13125","PFS","28","BIW","Ayod County","Mogok","Matar Primary school [PFS]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Mogok","4173","MGM","28","BIW","Ayod County","Mogok","Mogok Primary School [MGM]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Mogok","12981","PIU","28","BIW","Ayod County","Mogok","Pakium primary school [PIU]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Mogok","8356","PEB","28","BIW","Ayod County","Mogok","Pieth Primary School [PEB]","Primary","15","38","4","49","12","41","8","19","11","16","16","12","3","25","0","0","0","0","69","200","269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","269"
"Western Bieh","Ayod County","Mogok","12933","REB","28","BIW","Ayod County","Mogok","Reeng Primary School [REB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Mogok","12931","RAO","28","BIW","Ayod County","Mogok","Riang primary schoo [RAO]","Primary","33","71","18","34","30","22","20","32","12","14","0","0","0","0","0","0","0","0","113","173","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Ayod County","Mogok","4174","BKO","28","BIW","Ayod County","Mogok","Thuop Primary [BKO]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Pagil","7480","CBU","28","BIW","Ayod County","Pagil","Chuil Buong Primary School [CBU]","Primary","8","12","9","17","8","17","6","10","3","7","2","6","1","5","0","0","0","0","37","74","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111"
"Western Bieh","Ayod County","Pagil","4163","MZA","28","BIW","Ayod County","Pagil","Menime Primary School. [MZA]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Pagil","4164","YNG","28","BIW","Ayod County","Pagil","Nyot Primary [YNG]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Pagil","4166","PGH","28","BIW","Ayod County","Pagil","Pagil Primary [PGH]","Primary","27","41","16","10","16","10","23","29","8","18","10","16","12","14","10","16","0","0","122","154","276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","276"
"Western Bieh","Ayod County","Pagil","4165","PKJ","28","BIW","Ayod County","Pagil","Pakur Primary [PKJ]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Pagil","10558","WMA","28","BIW","Ayod County","Pagil","Wan Machar Primary [WMA]","Primary","19","33","12","34","10","15","10","16","10","14","8","11","7","8","10","16","0","0","86","147","233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","233"
"Western Bieh","Ayod County","Pagil","7479","WHD","28","BIW","Ayod County","Pagil","Wichdeng Primary School [WHD]","Primary","18","35","27","27","22","31","24","30","13","14","11","16","11","16","0","0","0","0","126","169","295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","295"
"Western Bieh","Ayod County","Pajek","4156","ASD","28","BIW","Ayod County","Pajek","Ayod Secondary School [ASD]","Secondary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Pajek","4155","KRE","28","BIW","Ayod County","Pajek","Keer Primary [KRE]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Pajek","4153","PJE","28","BIW","Ayod County","Pajek","Pajiek Primary School [PJE]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Pajek","4154","YNE","28","BIW","Ayod County","Pajek","Yian Primary [YNE]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Wau","8128","UTE","28","BIW","Ayod County","Wau",".Lual Dieu primary school [UTE]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Wau","12938","LJE","28","BIW","Ayod County","Wau","ALP-Jiech primary school [LJE]","ALP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","18","30","0","0","0","12","18","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"Western Bieh","Ayod County","Wau","8127","CAB","28","BIW","Ayod County","Wau","Chol Mabuai primary school [CAB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Wau","10376","CSK","28","BIW","Ayod County","Wau","Chuidok Primary School [CSK]","Primary","46","84","14","38","16","36","18","34","21","31","0","0","0","0","0","0","0","0","115","223","338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","338"
"Western Bieh","Ayod County","Wau","4157","JCC","28","BIW","Ayod County","Wau","Jiech Primary School [JCC]","Primary","117","330","31","75","19","35","35","44","20","35","21","33","25","28","12","15","0","0","280","595","875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","875"
"Western Bieh","Ayod County","Wau","8129","KKY","28","BIW","Ayod County","Wau","Kuckyian primary school [KKY]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Wau","8130","GUN","28","BIW","Ayod County","Wau","Paguong primary school [GUN]","Primary","10","42","7","45","16","36","15","37","5","47","5","21","0","0","0","0","0","0","58","228","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Ayod County","Wau","13126","PHW","28","BIW","Ayod County","Wau","Pangak Primary School [PHW]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Wau","4159","TRM","28","BIW","Ayod County","Wau","Torkay Primary [TRM]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Ayod County","Wau","4158","IND","28","BIW","Ayod County","Wau","Wau Primary School. [IND]","Primary","8","18","9","15","9","13","4","13","0","0","0","0","0","0","0","0","0","0","30","59","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89"
"Western Bieh","Fangak County","Manajang","3959","BEI","28","BIW","Fangak County","Manajang","Bei Primary [BEI]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Manajang","3953","JAB","28","BIW","Fangak County","Manajang","Juaibor Primary School [JAB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Manajang","3962","KOA","28","BIW","Fangak County","Manajang","Koat Nyakoang Primary [KOA]","Primary","24","56","14","15","11","17","15","12","76","4","51","2","0","0","0","0","0","0","191","106","297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","297"
"Western Bieh","Fangak County","Manajang","3954","KUN","28","BIW","Fangak County","Manajang","Kuem Rony Primary School [KUN]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Manajang","3958","KMH","28","BIW","Fangak County","Manajang","Kuemduok Primary School. [KMH]","Primary","125","265","134","190","68","62","39","39","62","42","0","0","106","102","0","0","0","0","534","700","1234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1234"
"Western Bieh","Fangak County","Manajang","3957","KYA","28","BIW","Fangak County","Manajang","Kuer Nyang Primary School [KYA]","Primary","25","27","11","24","17","27","7","19","10","14","11","15","31","15","0","0","0","0","112","141","253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","253"
"Western Bieh","Fangak County","Manajang","3955","KRY","28","BIW","Fangak County","Manajang","Kuerbiey Primary School [KRY]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Manajang","3961","MNA","28","BIW","Fangak County","Manajang","Manajang Primary School [MNA]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
